product,product_link,image_link,brand,likes,gender,main_category,sub_category
크롭 더플 코트(블랙)_SXF5CT51BK,https://www.musinsa.com/products/3651963,https://image.msscdn.net/thumbnails/images/goods_img/20231024/3651963/3651963_16981151234965_big.jpg?w=780,스위치123,458,여성,아우터,겨울 코트
OVERSIZED WOOL DUFFLE LONG COAT - BLACK,https://www.musinsa.com/products/3594550,https://image.msscdn.net/thumbnails/images/goods_img/20230926/3594550/3594550_16965513602186_big.jpg?w=780,마크곤잘레스,154,공용,아우터,겨울 코트
86-IRO203 [울블렌드] 서플러스 오버핏 클래식 더블 코트 카멜,https://www.musinsa.com/products/3586580,https://image.msscdn.net/thumbnails/images/goods_img/20230922/3586580/3586580_17174090528677_big.jpg?w=780,아이러니포르노 화이트라인,394,공용,아우터,겨울 코트
MTR 더블 브레스트 코트 (다크브라운),https://www.musinsa.com/products/1575592,https://image.msscdn.net/thumbnails/images/goods_img/20200901/1575592/1575592_1_big.jpg?w=780,쿠어,368,공용,아우터,겨울 코트
Wool Long Double Coat Brown,https://www.musinsa.com/products/4498232,https://image.msscdn.net/thumbnails/images/goods_img/20241008/4498232/4498232_17283718927017_big.jpg?w=780,랭글러,395,공용,아우터,겨울 코트
벨티드 더블 울 자켓,https://www.musinsa.com/products/3633844,https://image.msscdn.net/thumbnails/images/goods_img/20231017/3633844/3633844_16975289396292_big.jpg?w=780,인스턴트펑크,97,여성,아우터,겨울 코트
버진 울 브로큰 브러쉬 피 코트 (블랙),https://www.musinsa.com/products/4403627,https://image.msscdn.net/thumbnails/images/goods_img/20240904/4403627/4403627_17271872886369_big.jpg?w=780,쿠어 우먼,151,여성,아우터,겨울 코트
MTR 오버핏 피코트 (다크네이비),https://www.musinsa.com/products/1575552,https://image.msscdn.net/thumbnails/images/goods_img/20200901/1575552/1575552_1_big.jpg?w=780,쿠어,1.4천,공용,아우터,겨울 코트
Wool Long Double Coat Black,https://www.musinsa.com/products/4498227,https://image.msscdn.net/thumbnails/images/goods_img/20241008/4498227/4498227_17358860654219_big.jpg?w=780,랭글러,173,공용,아우터,겨울 코트
포켓 코트 - 네이비 / J02AM0005J40004401,https://www.musinsa.com/products/2978638,https://image.msscdn.net/thumbnails/images/goods_img/20221212/2978638/2978638_16735841645413_big.jpg?w=780,질 샌더,279,여성,아우터,겨울 코트
글로시 후드 롱코트 EFCAM25401KHD,https://www.musinsa.com/products/4828061,https://image.msscdn.net/thumbnails/images/goods_img/20250225/4828061/4828061_17404489481333_big.jpg?w=780,에피그램,,여성,아우터,겨울 코트
WOOL HALF JACKET [MELANGE GRAY],https://www.musinsa.com/products/4460109,https://image.msscdn.net/thumbnails/images/goods_img/20240924/4460109/4460109_17292183509021_big.jpg?w=780,비바스튜디오,132,남성,아우터,겨울 코트
발마칸 울 코트 [BEIGE](UYAHC20_25),https://www.musinsa.com/products/2867460,https://image.msscdn.net/thumbnails/images/goods_img/20221017/2867460/2867460_1_big.jpg?w=780,유씨엘에이,475,남성,아우터,겨울 코트
[24FW] LKW21424 블랙 반더블 싱글 롱 코트,https://www.musinsa.com/products/4486771,https://image.msscdn.net/thumbnails/images/goods_img/20241004/4486771/4486771_17280235237760_big.jpg?w=780,리버클래시,28,남성,아우터,겨울 코트
쉐브론 더플 코트 - 네이비 / 791195V4BQ04003,https://www.musinsa.com/products/4341057,https://image.msscdn.net/thumbnails/images/goods_img/20240819/4341057/4341057_17254325240296_big.jpg?w=780,보테가베네타,160,여성,아우터,겨울 코트
코듀로이 로코 롱 코트 블랙,https://www.musinsa.com/products/2158976,https://image.msscdn.net/thumbnails/images/goods_img/20211001/2158976/2158976_1_big.jpg?w=780,리,88,공용,아우터,겨울 코트
Oversized Wool Mixed Duffle Coat [GREEN],https://www.musinsa.com/products/3455619,https://image.msscdn.net/thumbnails/images/goods_img/20230809/3455619/3455619_16915708509950_big.jpg?w=780,아조바이아조,286,공용,아우터,겨울 코트
[울블렌드] 벨티드 발마칸코트 (SPJWE4VW01 RE)_SPJWF11W01,https://www.musinsa.com/products/4567154,https://image.msscdn.net/thumbnails/images/goods_img/20241029/4567154/4567154_17362143911370_big.jpg?w=780,스파오,378,여성,아우터,겨울 코트
울 블렌디드 후드 코트 [카키],https://www.musinsa.com/products/3729490,https://image.msscdn.net/thumbnails/images/goods_img/20231123/3729490/3729490_17107434017781_big.jpg?w=780,노드유,137,공용,아우터,겨울 코트
캐시미어 블렌드 오버사이즈 발마칸코트 (블랙),https://www.musinsa.com/products/4379970,https://image.msscdn.net/thumbnails/images/goods_img/20240828/4379970/4379970_17256082801877_big.jpg?w=780,커넥트킨록,114,남성,아우터,겨울 코트
TY 레글런 후디 더플 코트_Cream,https://www.musinsa.com/products/4590612,https://image.msscdn.net/thumbnails/images/goods_img/20241105/4590612/4590612_17308730290632_big.jpg?w=780,틀영,33,남성,아우터,겨울 코트
남성 하이넥 와이드 라펠 코트 (BLACK),https://www.musinsa.com/products/2959191,https://image.msscdn.net/thumbnails/images/goods_img/20221124/2959191/2959191_17392558500300_big.jpg?w=780,애드호크,155,남성,아우터,겨울 코트
WOOL 오버 롱 후드 코트 (BLACK) T2O005,https://www.musinsa.com/products/2840901,https://image.msscdn.net/thumbnails/images/goods_img/20221005/2840901/2840901_2_big.jpg?w=780,토피,1.3천,남성,아우터,겨울 코트
100% 컬리 울 더플 롱 코트 브라운,https://www.musinsa.com/products/4503184,https://image.msscdn.net/thumbnails/images/goods_img/20241010/4503184/4503184_17290705736933_big.jpg?w=780,파르티멘토,784,공용,아우터,겨울 코트
우먼 숏 더플 코트 Navy,https://www.musinsa.com/products/4143141,https://image.msscdn.net/thumbnails/images/goods_img/20240520/4143141/4143141_17171205863730_big.jpg?w=780,커버낫 우먼,2.8천,여성,아우터,겨울 코트
우먼 라운드 카라 하프 코트 Brown,https://www.musinsa.com/products/4142483,https://image.msscdn.net/thumbnails/images/goods_img/20240520/4142483/4142483_17171219139387_big.jpg?w=780,커버낫 우먼,2.6천,여성,아우터,겨울 코트
블레이저 코트 / 그레이,https://www.musinsa.com/products/4639310,https://image.msscdn.net/thumbnails/images/goods_img/20241127/4639310/4639310_17326873449018_big.jpg?w=780,할로미늄,74,여성,아우터,겨울 코트
카발리 트윌 울 코트 (브라운),https://www.musinsa.com/products/4478082,https://image.msscdn.net/thumbnails/images/goods_img/20240930/4478082/4478082_17276865419034_big.jpg?w=780,제로라운지,5,남성,아우터,겨울 코트
[ANCHORAGE (앵커리지)] 테디 포켓 패딩 (그린),https://www.musinsa.com/products/4559957,https://image.msscdn.net/thumbnails/images/goods_img/20241025/4559957/4559957_17306898956668_big.jpg?w=780,비비씨 어스,133,남성,아우터,패딩/헤비 아우터
[OSLO (오슬로)] 테디 다이아퀼팅 롱푸퍼 (블랙),https://www.musinsa.com/products/4488186,https://image.msscdn.net/thumbnails/images/goods_img/20241004/4488186/4488186_17280321083574_big.jpg?w=780,비비씨 어스,121,남성,아우터,패딩/헤비 아우터
[OSLO (오슬로)] 테디 다이아퀼팅 롱푸퍼 (아이보리),https://www.musinsa.com/products/4488187,https://image.msscdn.net/thumbnails/images/goods_img/20241004/4488187/4488187_17280321156442_big.jpg?w=780,비비씨 어스,135,남성,아우터,패딩/헤비 아우터
60/40 인요 다운 자켓 UNION DARK BLUE,https://www.musinsa.com/products/4702014,https://image.msscdn.net/thumbnails/images/goods_img/20250107/4702014/4702014_17362242984807_big.jpg?w=780,시에라디자인,6,남성,아우터,패딩/헤비 아우터
립스탑 롱 몬스터 파카 (블랙),https://www.musinsa.com/products/3583236,https://image.msscdn.net/thumbnails/images/goods_img/20230921/3583236/3583236_16952838224854_big.jpg?w=780,쿠어,749,남성,아우터,패딩/헤비 아우터
테디 프로즌 블록 후디_Light Pink,https://www.musinsa.com/products/4607988,https://image.msscdn.net/thumbnails/images/goods_img/20241112/4607988/4607988_17313998671746_big.jpg?w=780,비비씨 어스,126,남성,아우터,패딩/헤비 아우터
에센셜 후드 롱패딩(BROWN),https://www.musinsa.com/products/3618490,https://image.msscdn.net/thumbnails/images/goods_img/20231011/3618490/3618490_16975947030681_big.jpg?w=780,수프라,28,공용,아우터,패딩/헤비 아우터
[리퍼브] 테크 푸퍼 오버사이즈 패딩 - 파슬 / F7277189,https://www.musinsa.com/products/3999790,https://image.msscdn.net/thumbnails/images/goods_img/20240328/3999790/3999790_17115907113300_big.jpg?w=780,가니,38,여성,아우터,패딩/헤비 아우터
[23년 패딩 Ver.] 피쉬테일 레이어드 후드 롱파카_블랙,https://www.musinsa.com/products/2721258,https://image.msscdn.net/thumbnails/images/goods_img/20220817/2721258/2721258_17320028113092_big.jpg?w=780,코드그라피,1.6만,공용,아우터,패딩/헤비 아우터
[무료반품] FFATS DUFFLE PUFFER COAT_BLACK(NG2EFUB841A),https://www.musinsa.com/products/4447969,https://image.msscdn.net/thumbnails/images/goods_img/20240920/4447969/4447969_17310390719303_big.jpg?w=780,나이스고스트클럽,352,공용,아우터,패딩/헤비 아우터
웨이브 퀼팅 오버핏 롱 패딩 점퍼(블랙),https://www.musinsa.com/products/2870098,https://image.msscdn.net/thumbnails/images/goods_img/20221017/2870098/2870098_1_big.jpg?w=780,빈트릴,225,공용,아우터,패딩/헤비 아우터
코쿤 MA-1 블랙,https://www.musinsa.com/products/3510316,https://image.msscdn.net/thumbnails/images/goods_img/20230829/3510316/3510316_16932942599915_big.jpg?w=780,젠사이,45,남성,아우터,패딩/헤비 아우터
[PRIMALOFT] 몬스터 롱파카_블랙,https://www.musinsa.com/products/2158902,https://image.msscdn.net/thumbnails/images/goods_img/20211001/2158902/2158902_17334618900545_big.jpg?w=780,코드그라피,9.4천,남성,아우터,패딩/헤비 아우터
W) 60/40 구스다운 리버서블 마운틴파카(MOUNTAIN PARKA) BEIGE,https://www.musinsa.com/products/4592130,https://image.msscdn.net/thumbnails/images/goods_img/20241106/4592130/4592130_17308683011940_big.jpg?w=780,시에라디자인,29,여성,아우터,패딩/헤비 아우터
나일론 파카 - 에스프레소 / CO1058LF1301BR495,https://www.musinsa.com/products/4363673,https://image.msscdn.net/thumbnails/images/goods_img/20240823/4363673/4363673_17255892943881_big.jpg?w=780,르메르,108,공용,아우터,패딩/헤비 아우터
[토트넘] 벤치코트 자켓_네이비,https://www.musinsa.com/products/4593161,https://image.msscdn.net/thumbnails/images/goods_img/20241106/4593161/4593161_17308753516149_big.jpg?w=780,풋볼스탠다드,254,남성,아우터,패딩/헤비 아우터
FLYHIKE 셀레네(Selene) W_Black,https://www.musinsa.com/products/3512210,https://image.msscdn.net/thumbnails/images/goods_img/20230830/3512210/3512210_16933567590603_big.jpg?w=780,케이투,128,여성,아우터,패딩/헤비 아우터
LONG DUCK DOWN JUMPER black,https://www.musinsa.com/products/4453865,https://image.msscdn.net/thumbnails/images/goods_img/20240923/4453865/4453865_17283661786856_big.jpg?w=780,마리떼,989,공용,아우터,패딩/헤비 아우터
[23년 패딩 Ver.] 피쉬테일 레이어드 후드 롱파카_카키,https://www.musinsa.com/products/2680364,https://image.msscdn.net/thumbnails/images/goods_img/20220725/2680364/2680364_17255042333299_big.jpg?w=780,코드그라피,2.9만,공용,아우터,패딩/헤비 아우터
[24년 리뉴얼VER.] RDS 에센셜 덕다운 롱패딩_블랙,https://www.musinsa.com/products/4508052,https://image.msscdn.net/thumbnails/images/goods_img/20241011/4508052/4508052_17290536120551_big.jpg?w=780,코드그라피,652,공용,아우터,패딩/헤비 아우터
버튼 후드 다운 점퍼 [아이보리],https://www.musinsa.com/products/2244864,https://image.msscdn.net/thumbnails/images/goods_img/20211123/2244864/2244864_1_big.jpg?w=780,빠니깔레,72,남성,아우터,패딩/헤비 아우터
SAFARI HOOD VEST_BLACK,https://www.musinsa.com/products/4761150,https://image.msscdn.net/thumbnails/images/goods_img/20250205/4761150/4761150_17397966790847_big.jpg?w=780,아웃스탠딩,441,공용,아우터,베스트
나일론 후드 베스트_블랙,https://www.musinsa.com/products/2537153,https://image.msscdn.net/thumbnails/images/goods_img/20220503/2537153/2537153_17113496918448_big.jpg?w=780,슬로우 레코드 하우스,9.5천,공용,아우터,베스트
여성 바시티 크롭 베스트 LA (L.SKY BLUE),https://www.musinsa.com/products/4900294,https://image.msscdn.net/thumbnails/images/goods_img/20250314/4900294/4900294_17419353369373_big.jpg?w=780,엠엘비,2,여성,아우터,베스트
청키 립 인텍트 베스트 - 네이비 / M2233INCC,https://www.musinsa.com/products/3300997,https://image.msscdn.net/thumbnails/images/goods_img/20230517/3300997/3300997_16873163170503_big.jpg?w=780,아워 레가시,128,남성,아우터,베스트
코듀로이 퍼티그 베스트_블랙,https://www.musinsa.com/products/2818311,https://image.msscdn.net/thumbnails/images/goods_img/20220926/2818311/2818311_1_big.jpg?w=780,디미트리블랙,2.5천,공용,아우터,베스트
Spade Painting Sweat Hood Zip-up Vest ((Gray)),https://www.musinsa.com/products/4891022,https://image.msscdn.net/thumbnails/images/goods_img/20250312/4891022/4891022_17417836266572_big.jpg?w=780,스케이터락,201,공용,아우터,베스트
민소매 니트 베스트 - 멀티 그레이 / CHC22AMH016200ZA,https://www.musinsa.com/products/2828309,https://image.msscdn.net/thumbnails/images/goods_img/20220929/2828309/2828309_1_big.jpg?w=780,끌로에,141,여성,아우터,베스트
윈드 후드집업 베스트_라이트 그린,https://www.musinsa.com/products/4027962,https://image.msscdn.net/thumbnails/images/goods_img/20240404/4027962/4027962_17122357028168_big.jpg?w=780,피지컬 에듀케이션 디파트먼트,1.0천,공용,아우터,베스트
빅 포켓 메탈 나일론 후드 집업 베스트 [블랙],https://www.musinsa.com/products/4856527,https://image.msscdn.net/thumbnails/images/goods_img/20250304/4856527/4856527_17418474474136_big.jpg?w=780,트릴리온,257,공용,아우터,베스트
카라  베스트 [블랙],https://www.musinsa.com/products/2751163,https://image.msscdn.net/thumbnails/images/goods_img/20220829/2751163/2751163_17165282403912_big.jpg?w=780,랑가주망,168,공용,아우터,베스트
난연 유틸리티 베스트 Dark Charcoal (S23ZMPVE08),https://www.musinsa.com/products/3063467,https://image.msscdn.net/thumbnails/images/goods_img/20230207/3063467/3063467_16757367124230_big.jpg?w=780,스노우피크 어패럴,144,남성,아우터,베스트
로우 게이지 니트 베스트_블랙,https://www.musinsa.com/products/3784612,https://image.msscdn.net/thumbnails/images/goods_img/20240109/3784612/3784612_17415729377959_big.jpg?w=780,로맨틱크라운,276,남성,아우터,베스트
TAG NYLON HOOD VEST - KHAKI,https://www.musinsa.com/products/3949565,https://image.msscdn.net/thumbnails/images/goods_img/20240313/3949565/3949565_17114398175195_big.jpg?w=780,브라운브레스,273,공용,아우터,베스트
T.N.T. Classic HDP V Neck Vest Black,https://www.musinsa.com/products/4854890,https://image.msscdn.net/thumbnails/images/goods_img/20250304/4854890/4854890_17411502857778_big.jpg?w=780,디스이즈네버댓,138,공용,아우터,베스트
KNIT POINT HIGH NECK VEST JUMPER IN BLACK,https://www.musinsa.com/products/3853168,https://image.msscdn.net/thumbnails/images/goods_img/20240207/3853168/3853168_17072756217031_big.jpg?w=780,마뗑킴,419,여성,아우터,베스트
디비전 나일론 후드 집업 베스트 (BLUE),https://www.musinsa.com/products/3296750,https://image.msscdn.net/thumbnails/images/goods_img/20230515/3296750/3296750_17171445810206_big.jpg?w=780,트릴리온,421,공용,아우터,베스트
하이크 썸머 후드 베스트_블랙,https://www.musinsa.com/products/3435656,https://image.msscdn.net/thumbnails/images/goods_img/20230731/3435656/3435656_16914781831139_big.jpg?w=780,아르반,126,공용,아우터,베스트
COLOR MATCHING HOODIE VEST BLACK,https://www.musinsa.com/products/4289209,https://image.msscdn.net/thumbnails/images/goods_img/20240801/4289209/4289209_17224890462481_big.jpg?w=780,엑스히트,15,남성,아우터,베스트
